4.636672204054957929e-04,-6.468042909766046370e-04,1.878750820796670209e-03
1.038378171239652840e-03,4.299096442303590102e-03,1.801638561709291431e-03
-1.242866223827748893e-03,2.680183333596952841e-04,-1.499300525914198544e-03
-4.346360339454152625e-06,3.118623465096893779e-03,6.197302814660833820e-04
-8.236734112448968869e-04,1.922520323912577144e-04,-1.679136543696309943e-04
-2.808698360965902231e-03,4.941560622805424210e-04,-1.801213121802813788e-03
4.957693749523975433e-04,-2.949698024457568946e-03,-1.201109961057095568e-03
3.986835114319545572e-04,-9.089390908120730233e-04,-2.279210512429601619e-03
1.031659197635474050e-03,-7.298805318158355353e-05,-1.860662057035066029e-03
-3.374552904719965675e-04,3.987619394269459284e-04,2.983375568444073412e-03
-5.562432308306263081e-04,-2.325280526650377432e-04,6.141277438025888671e-04
-1.069688681708797547e-03,1.705771164602134897e-03,-7.464405565314755422e-04
1.115744767161554445e-03,1.662588587433095873e-03,1.936820224274489292e-03
6.997036427538291163e-05,-2.722749782949987832e-03,1.417942389994522731e-03
-7.510039265772234553e-04,2.102830814230345451e-03,9.052411080383244773e-04
-1.475300665201092695e-03,2.261434855817872399e-03,1.249748504754267858e-03
-4.319669294319866053e-04,8.566403100260946784e-05,-8.323827765710275356e-04
1.035810511172146784e-03,-1.862321229798048544e-03,1.694494077910691301e-03
2.080847156495869033e-03,-1.329092154090897194e-03,1.340874159075158573e-04
9.738976754819749773e-04,6.499203448273856241e-04,2.133093537150357582e-03
1.141626288564580728e-04,3.101558274917254679e-03,-1.076332493424909812e-04
1.135469883908269122e-03,4.833279935641470555e-04,1.873335942589472031e-04
4.805676957204844078e-03,-1.997058506755296919e-03,-6.897023632318019949e-04
-2.043750944489100205e-03,1.174617095102996420e-03,-3.497475824458326369e-04
-1.622027581185668229e-03,-1.246245163799042681e-03,5.869995018393791295e-04
-1.100227227627019293e-03,-4.290791868148178634e-04,6.487961852819884145e-04
2.655072342700215936e-03,-3.971869597620013748e-04,3.162330915582705878e-04
1.558338559858523514e-03,2.402639157066343688e-03,-5.619510957165216097e-04
-2.520248282767424179e-05,-4.550991834704689481e-04,-1.655399328320448843e-03
-1.899208886961660687e-03,-2.548307591843087866e-04,8.553645699305511630e-04
-1.378252091366154609e-03,-2.282207559102494409e-03,-9.388631626051886043e-05
8.506490596177262086e-04,-7.094179646747687243e-04,1.290302419270948804e-03
1.214828451370252634e-03,-5.394058250075349070e-04,9.621337931180760960e-04
1.061045066987530800e-03,-9.252473527577538071e-04,8.978371356244009950e-04
2.769145554230924809e-03,-1.545827787685492621e-03,-1.047413730129528311e-03
-4.603424507585060737e-04,-1.586547604237675303e-03,-7.859949693847049232e-04
-2.606420253638603093e-03,-1.504687700581311708e-03,2.321306428261268005e-03
-2.083512247283935553e-03,3.356664081354011615e-04,-7.404887852493333058e-04
-2.095736612388760314e-03,-1.173222655310352962e-04,-1.341783532465306693e-03
2.408752000377145479e-03,-3.408714656623230152e-04,-5.193872949650730570e-05
3.271640119630413028e-04,1.815252920624669001e-03,1.998961548722978567e-03
1.478044118191635271e-03,-2.835284257015071669e-05,-3.188226111917378093e-04
-8.376887098827254718e-04,-3.232080563982199289e-04,-1.682015232619536943e-03
2.016011756045199381e-03,-1.165607067704766851e-03,1.391166868855993333e-03
-2.358484430213677826e-04,1.836058321970167545e-03,2.095868924313857955e-03
-8.035113261366587205e-04,-7.052623853590260592e-04,1.354420593041518893e-04
-4.903484024793925214e-05,-2.222932784982839093e-03,1.197414694701095340e-04
8.319331339906615346e-04,-2.454082517688277888e-03,-1.252835869668478177e-03
8.681358970712871759e-04,1.027757738142219730e-04,-1.541347036263128120e-04
1.752622489750902063e-03,-9.639281295620173284e-04,-3.023415918482589681e-03
2.280241098810935254e-03,-9.427060057485462481e-04,-8.678454428863192080e-05
1.864830421983034933e-03,-2.212223340527193390e-03,-6.001372677344539008e-04
7.942898184810843381e-04,1.785522384102288223e-04,1.867069328824686077e-03
-5.838314179065046908e-05,-3.342219771298842942e-03,-3.216014213283507612e-04
-5.563554521382050450e-04,-3.205508064457190161e-03,1.972944368451357472e-05
1.646792258494811281e-03,4.116165777653356395e-04,3.648044325252370202e-04
4.756113838891973646e-05,-1.102008335448462001e-03,7.180619617412957413e-04
-5.651017984562020169e-04,-1.145138657466989460e-03,7.354939756798415935e-05
1.960291698628179036e-03,1.259940540199438325e-03,-1.754230717358821936e-03
1.999681748127864461e-03,-1.114769200796114808e-03,-1.215852519100718045e-03
-7.659728608683036895e-04,-2.974369182202211796e-03,-1.589008042928063491e-03
-2.721232169417841813e-03,-4.049924575363569065e-04,2.504536724491148413e-03
3.526869262926545358e-05,1.551784935013626049e-03,-6.746478161872409554e-04
-4.493951409192483868e-04,1.176728858200168848e-03,-1.432962756634247308e-03
1.359225555919687384e-03,-2.287068013242467626e-03,4.418250220418968644e-04
-7.821429725147347519e-04,3.696202014110251156e-03,-1.274802487042923796e-03
1.690373851860853781e-03,3.321547211290051750e-04,2.165005282592568931e-03
3.086117713533397932e-03,-8.868809372454025371e-04,-1.404597682395699243e-03
1.133259307602665087e-03,-1.068779683753798840e-04,3.435019400166871737e-04
1.253089377231146476e-03,2.293872872045085633e-03,-1.540348673448662482e-03
7.632233457955025233e-04,2.413360495990926960e-03,-1.115471135058769114e-03
-1.505103551467872492e-03,2.151493691155987893e-03,1.721708880459393073e-03
-7.791861350189126798e-04,1.415216755556151129e-04,-1.913009066693118496e-03
-3.392128167334554963e-03,1.300766780230305786e-03,9.347644700689964605e-04
1.676029791455297020e-03,-1.013219367195944539e-03,-1.611888838510068360e-03
2.937150603129959196e-04,-2.556158158175497654e-03,-1.285127929756974376e-03
2.361009070981397260e-03,3.224226957628275030e-04,1.872118589713566480e-03
6.862450350828814107e-04,3.079549687039850143e-04,-2.296120229101502978e-03
9.977974075873216695e-04,2.488138829291620382e-04,-2.476098947566396369e-03
-1.891404673146938756e-03,-1.237997827645796311e-03,-2.452875325518850350e-03
-1.443450073303013600e-03,-1.283035260508153322e-03,-2.568824514914498560e-03
6.295019464748295842e-04,2.171845875502322054e-03,-8.594643261679460553e-04
3.147986347259445778e-03,-2.078511446576613371e-04,1.468464411283584934e-03
-2.053270304784616542e-04,1.492129984178657866e-03,2.223856798256978063e-03
6.650433425332272957e-04,5.147052025796943625e-03,-1.230253593837811769e-03
7.082959079582573604e-04,-7.501505970447792764e-04,-1.205883707736767020e-03
2.657197624431147554e-04,-1.866767876080283918e-03,1.695202865986666094e-03
-4.341963608862426982e-05,7.957465971105329551e-04,1.526264877807493193e-03
-2.424448320392844254e-03,-1.353232740413127730e-03,-8.593212996522870342e-06
-6.185088210707689188e-04,-1.845678389187408765e-03,-3.740633182699283697e-04
-3.103252528270477196e-03,2.917929117795138431e-04,1.138592112737695818e-03
5.760263653887797699e-04,-4.662058229770604952e-04,-5.519364861657149405e-04
3.980588421255279105e-04,3.534167802010157022e-03,2.489811265519934792e-03
2.302454366277823666e-04,6.858068751746346529e-04,6.856991329698865212e-04
-7.719915315509977456e-04,1.565413401729584151e-03,-5.190324854107665004e-05
-5.472239411008757246e-04,3.102154066852873694e-03,-6.073340961124216878e-04
7.638401803550767984e-04,3.220018721469049028e-05,-2.076112255365831528e-03
-3.016412755533663410e-03,1.457202786299760435e-03,-4.319317113137853071e-04
2.197481091146355481e-03,-4.027696570705817879e-04,-2.052311730717477651e-03
-1.912921949183319335e-04,1.570343532950501959e-03,-1.889239813359877302e-03
-5.917532280847853090e-04,2.296068176751653745e-03,-1.859088741017331323e-03
2.018918691531937371e-03,1.223727610993608547e-03,9.572982464257136920e-04
-1.052277899298001635e-03,4.621505994650773348e-04,5.934064432121901374e-04
9.400955005439228830e-04,-1.159937336259972331e-03,3.282604437939327328e-04
-1.358843800499657975e-04,-1.164939931976702444e-03,1.444727744871568756e-03
-1.182762155091273554e-03,9.118608337299003450e-04,4.914707938563602418e-04
-2.433374313030381431e-04,2.772272000797497155e-03,3.113737450115868074e-04
1.791140565883342665e-03,-4.884717881912646218e-04,-4.360808018752625193e-04
-1.376280224008047046e-03,-7.795490903862679552e-04,5.005055774382005874e-05
-1.524079604388810499e-03,-1.560152038178298610e-03,-6.696491426815552898e-04
1.063160313188506439e-03,-6.206101757660355787e-04,5.758287056198753721e-04
1.719132448911745781e-04,7.690246944141331713e-04,-2.037581813571749580e-03
5.276661912352867200e-05,1.716131218854002709e-03,3.533802238395781879e-05
-1.606772633520799206e-03,9.420964361415729580e-04,1.572385442629888616e-03
-3.015588113742605865e-04,2.255458599989403762e-03,8.636813729361527575e-05
1.859282534367511473e-03,-1.247811848683431186e-03,1.394076935769872783e-03
-1.312449923372502629e-03,-1.943550229344689450e-04,-1.350119029864344606e-03
5.647359495983337967e-04,3.269492391781816335e-03,-1.553269734637736195e-03
6.925601269416153645e-04,2.419431254906151407e-03,6.678476968758885425e-04
-1.206709716389210794e-03,-8.803350000493510874e-05,1.894010837185927578e-03
-3.294805061429859506e-03,-4.863297772659840501e-05,9.472926312517187261e-04
-4.636844143186409878e-04,-1.377846746371858477e-03,-2.195793000089908686e-03
5.900822312926400082e-04,2.163951823170933656e-04,6.397681953381985018e-04
5.686305404618811768e-04,-7.247185396019007689e-04,3.461847336970162378e-03
-1.301342400993392824e-03,1.178445122951450857e-03,-3.211419519886332089e-04
7.548369563452656146e-04,2.107084880222568832e-03,6.160854732491685259e-04
1.001476523656287879e-03,6.706893094380362045e-04,-3.994977729344238357e-04
1.018870472246066533e-03,-1.764035427682410272e-03,-1.705189114620247505e-03
-4.695462713488976090e-04,1.313279390890991329e-03,1.929822576485311835e-03
-3.552195163988390971e-04,1.717697768507798432e-03,1.337113803015406140e-03
-3.110719807630820798e-03,1.477007584106981332e-03,-6.238581146763905920e-04
-2.786224970726441843e-03,8.588846022459866673e-04,2.691839205145351785e-03
-7.200679955499446902e-04,-3.253943696336434720e-04,-9.517310421681144175e-04
-7.562841479989944327e-04,-1.554410922464667145e-03,2.209831406635261370e-04
1.948961361688668521e-03,1.089389508124045513e-03,4.372165031771737382e-04
4.232675214457254777e-04,-4.796385798569084789e-04,-1.528767916347428596e-03
-1.904294596987085152e-03,-9.292540141498524227e-04,3.388745005636959948e-03
-8.350645139804965637e-04,5.771093410994304054e-04,1.097532860600232375e-03
8.511899120024761685e-04,8.748506385355140020e-04,-2.580988983440545351e-03
-1.403520369161688095e-03,-9.844152354391228280e-04,1.613967734495447325e-03
-2.213921810461292466e-03,4.956690398193149195e-05,-1.970666800975288523e-03
-2.330995511968951810e-03,3.601773677915658567e-04,-1.155214250962820860e-05
1.242863985143052288e-03,-1.091991470086763428e-05,8.227620256801430106e-04
-1.740074733739868217e-03,9.267413361095255429e-04,-1.450171948730015438e-03
-2.135980152405056887e-03,7.995983569870796512e-04,2.057126332518928458e-03
9.283057700745053938e-04,4.811593465705724711e-04,-1.036504018217916699e-03
